,Country,GDP
2016-01-19,Argentina,-0.712356726
2016-01-20,Argentina,-0.712356726
2016-01-21,Argentina,-0.712356726
2016-01-22,Argentina,-0.712356726
2016-01-23,Argentina,-0.712356726
2016-01-24,Argentina,-0.712356726
2016-01-25,Argentina,-0.712356726
2016-01-26,Argentina,-0.712356726
2016-01-27,Argentina,-0.712356726
2016-01-28,Argentina,-0.712356726
2016-01-29,Argentina,-0.712356726
2016-01-30,Argentina,-0.712356726
2016-01-31,Argentina,-0.712356726
2016-02-01,Argentina,-0.712356726
2016-02-02,Argentina,-0.712356726
2016-02-03,Argentina,-0.712356726
2016-02-04,Argentina,-0.712356726
2016-02-05,Argentina,-0.712356726
2016-02-06,Argentina,-0.712356726
2016-02-07,Argentina,-0.712356726
2016-02-08,Argentina,-0.712356726
2016-02-09,Argentina,-0.712356726
2016-02-10,Argentina,-0.712356726
2016-02-11,Argentina,-0.712356726
2016-02-12,Argentina,-0.712356726
2016-02-13,Argentina,-0.712356726
2016-02-14,Argentina,-0.712356726
2016-02-15,Argentina,-0.712356726
2016-02-16,Argentina,-0.712356726
2016-02-17,Argentina,-0.712356726
2016-02-18,Argentina,-0.712356726
2016-02-19,Argentina,-0.712356726
2016-02-20,Argentina,-0.712356726
2016-02-21,Argentina,-0.712356726
2016-02-22,Argentina,-0.712356726
2016-02-23,Argentina,-0.712356726
2016-02-24,Argentina,-0.712356726
2016-02-25,Argentina,-0.712356726
2016-02-26,Argentina,-0.712356726
2016-02-27,Argentina,-0.712356726
2016-02-28,Argentina,-0.712356726
2016-02-29,Argentina,-0.712356726
2016-03-01,Argentina,-0.712356726
2016-03-02,Argentina,-0.712356726
2016-03-03,Argentina,-0.712356726
2016-03-04,Argentina,-0.712356726
2016-03-05,Argentina,-0.712356726
2016-03-06,Argentina,-0.712356726
2016-03-07,Argentina,-0.712356726
2016-03-08,Argentina,-0.712356726
2016-03-09,Argentina,-0.712356726
2016-03-10,Argentina,-0.712356726
2016-03-11,Argentina,-0.712356726
2016-03-12,Argentina,-0.712356726
2016-03-13,Argentina,-0.712356726
2016-03-14,Argentina,-0.712356726
2016-03-15,Argentina,-0.712356726
2016-03-16,Argentina,-0.712356726
2016-03-17,Argentina,-0.712356726
2016-03-18,Argentina,-0.712356726
2016-03-19,Argentina,-0.712356726
2016-03-20,Argentina,-0.712356726
2016-03-21,Argentina,-0.712356726
2016-03-22,Argentina,-0.712356726
2016-03-23,Argentina,-0.712356726
2016-03-24,Argentina,-0.712356726
2016-03-25,Argentina,-0.712356726
2016-03-26,Argentina,-0.712356726
2016-03-27,Argentina,-0.712356726
2016-03-28,Argentina,-0.712356726
2016-03-29,Argentina,-0.712356726
2016-03-30,Argentina,-0.712356726
2016-03-31,Argentina,-0.712356726
2016-04-01,Argentina,-1.753083573
2016-04-02,Argentina,-1.753083573
2016-04-03,Argentina,-1.753083573
2016-04-04,Argentina,-1.753083573
2016-04-05,Argentina,-1.753083573
2016-04-06,Argentina,-1.753083573
2016-04-07,Argentina,-1.753083573
2016-04-08,Argentina,-1.753083573
2016-04-09,Argentina,-1.753083573
2016-04-10,Argentina,-1.753083573
2016-04-11,Argentina,-1.753083573
2016-04-12,Argentina,-1.753083573
2016-04-13,Argentina,-1.753083573
2016-04-14,Argentina,-1.753083573
2016-04-15,Argentina,-1.753083573
2016-04-16,Argentina,-1.753083573
2016-04-17,Argentina,-1.753083573
2016-04-18,Argentina,-1.753083573
2016-04-19,Argentina,-1.753083573
2016-04-20,Argentina,-1.753083573
2016-04-21,Argentina,-1.753083573
2016-04-22,Argentina,-1.753083573
2016-04-23,Argentina,-1.753083573
2016-04-24,Argentina,-1.753083573
2016-04-25,Argentina,-1.753083573
2016-04-26,Argentina,-1.753083573
2016-04-27,Argentina,-1.753083573
2016-04-28,Argentina,-1.753083573
2016-04-29,Argentina,-1.753083573
2016-04-30,Argentina,-1.753083573
2016-05-01,Argentina,-1.753083573
2016-05-02,Argentina,-1.753083573
2016-05-03,Argentina,-1.753083573
2016-05-04,Argentina,-1.753083573
2016-05-05,Argentina,-1.753083573
2016-05-06,Argentina,-1.753083573
2016-05-07,Argentina,-1.753083573
2016-05-08,Argentina,-1.753083573
2016-05-09,Argentina,-1.753083573
2016-05-10,Argentina,-1.753083573
2016-05-11,Argentina,-1.753083573
2016-05-12,Argentina,-1.753083573
2016-05-13,Argentina,-1.753083573
2016-05-14,Argentina,-1.753083573
2016-05-15,Argentina,-1.753083573
2016-05-16,Argentina,-1.753083573
2016-05-17,Argentina,-1.753083573
2016-05-18,Argentina,-1.753083573
2016-05-19,Argentina,-1.753083573
2016-05-20,Argentina,-1.753083573
2016-05-21,Argentina,-1.753083573
2016-05-22,Argentina,-1.753083573
2016-05-23,Argentina,-1.753083573
2016-05-24,Argentina,-1.753083573
2016-05-25,Argentina,-1.753083573
2016-05-26,Argentina,-1.753083573
2016-05-27,Argentina,-1.753083573
2016-05-28,Argentina,-1.753083573
2016-05-29,Argentina,-1.753083573
2016-05-30,Argentina,-1.753083573
2016-05-31,Argentina,-1.753083573
2016-06-01,Argentina,-1.753083573
2016-06-02,Argentina,-1.753083573
2016-06-03,Argentina,-1.753083573
2016-06-04,Argentina,-1.753083573
2016-06-05,Argentina,-1.753083573
2016-06-06,Argentina,-1.753083573
2016-06-07,Argentina,-1.753083573
2016-06-08,Argentina,-1.753083573
2016-06-09,Argentina,-1.753083573
2016-06-10,Argentina,-1.753083573
2016-06-11,Argentina,-1.753083573
2016-06-12,Argentina,-1.753083573
2016-06-13,Argentina,-1.753083573
2016-06-14,Argentina,-1.753083573
2016-06-15,Argentina,-1.753083573
2016-06-16,Argentina,-1.753083573
2016-06-17,Argentina,-1.753083573
2016-06-18,Argentina,-1.753083573
2016-06-19,Argentina,-1.753083573
2016-06-20,Argentina,-1.753083573
2016-06-21,Argentina,-1.753083573
2016-06-22,Argentina,-1.753083573
2016-06-23,Argentina,-1.753083573
2016-06-24,Argentina,-1.753083573
2016-06-25,Argentina,-1.753083573
2016-06-26,Argentina,-1.753083573
2016-06-27,Argentina,-1.753083573
2016-06-28,Argentina,-1.753083573
2016-06-29,Argentina,-1.753083573
2016-06-30,Argentina,-1.753083573
2016-07-01,Argentina,0.287611722
2016-07-02,Argentina,0.287611722
2016-07-03,Argentina,0.287611722
2016-07-04,Argentina,0.287611722
2016-07-05,Argentina,0.287611722
2016-07-06,Argentina,0.287611722
2016-07-07,Argentina,0.287611722
2016-07-08,Argentina,0.287611722
2016-07-09,Argentina,0.287611722
2016-07-10,Argentina,0.287611722
2016-07-11,Argentina,0.287611722
2016-07-12,Argentina,0.287611722
2016-07-13,Argentina,0.287611722
2016-07-14,Argentina,0.287611722
2016-07-15,Argentina,0.287611722
2016-07-16,Argentina,0.287611722
2016-07-17,Argentina,0.287611722
2016-07-18,Argentina,0.287611722
2016-07-19,Argentina,0.287611722
2016-07-20,Argentina,0.287611722
2016-07-21,Argentina,0.287611722
2016-07-22,Argentina,0.287611722
2016-07-23,Argentina,0.287611722
2016-07-24,Argentina,0.287611722
2016-07-25,Argentina,0.287611722
2016-07-26,Argentina,0.287611722
2016-07-27,Argentina,0.287611722
2016-07-28,Argentina,0.287611722
2016-07-29,Argentina,0.287611722
2016-07-30,Argentina,0.287611722
2016-07-31,Argentina,0.287611722
2016-08-01,Argentina,0.287611722
2016-08-02,Argentina,0.287611722
2016-08-03,Argentina,0.287611722
2016-08-04,Argentina,0.287611722
2016-08-05,Argentina,0.287611722
2016-08-06,Argentina,0.287611722
2016-08-07,Argentina,0.287611722
2016-08-08,Argentina,0.287611722
2016-08-09,Argentina,0.287611722
2016-08-10,Argentina,0.287611722
2016-08-11,Argentina,0.287611722
2016-08-12,Argentina,0.287611722
2016-08-13,Argentina,0.287611722
2016-08-14,Argentina,0.287611722
2016-08-15,Argentina,0.287611722
2016-08-16,Argentina,0.287611722
2016-08-17,Argentina,0.287611722
2016-08-18,Argentina,0.287611722
2016-08-19,Argentina,0.287611722
2016-08-20,Argentina,0.287611722
2016-08-21,Argentina,0.287611722
2016-08-22,Argentina,0.287611722
2016-08-23,Argentina,0.287611722
2016-08-24,Argentina,0.287611722
2016-08-25,Argentina,0.287611722
2016-08-26,Argentina,0.287611722
2016-08-27,Argentina,0.287611722
2016-08-28,Argentina,0.287611722
2016-08-29,Argentina,0.287611722
2016-08-30,Argentina,0.287611722
2016-08-31,Argentina,0.287611722
2016-09-01,Argentina,0.287611722
2016-09-02,Argentina,0.287611722
2016-09-03,Argentina,0.287611722
2016-09-04,Argentina,0.287611722
2016-09-05,Argentina,0.287611722
2016-09-06,Argentina,0.287611722
2016-09-07,Argentina,0.287611722
2016-09-08,Argentina,0.287611722
2016-09-09,Argentina,0.287611722
2016-09-10,Argentina,0.287611722
2016-09-11,Argentina,0.287611722
2016-09-12,Argentina,0.287611722
2016-09-13,Argentina,0.287611722
2016-09-14,Argentina,0.287611722
2016-09-15,Argentina,0.287611722
2016-09-16,Argentina,0.287611722
2016-09-17,Argentina,0.287611722
2016-09-18,Argentina,0.287611722
2016-09-19,Argentina,0.287611722
2016-09-20,Argentina,0.287611722
2016-09-21,Argentina,0.287611722
2016-09-22,Argentina,0.287611722
2016-09-23,Argentina,0.287611722
2016-09-24,Argentina,0.287611722
2016-09-25,Argentina,0.287611722
2016-09-26,Argentina,0.287611722
2016-09-27,Argentina,0.287611722
2016-09-28,Argentina,0.287611722
2016-09-29,Argentina,0.287611722
2016-09-30,Argentina,0.287611722
2016-10-01,Argentina,0.657883244
2016-10-02,Argentina,0.657883244
2016-10-03,Argentina,0.657883244
2016-10-04,Argentina,0.657883244
2016-10-05,Argentina,0.657883244
2016-10-06,Argentina,0.657883244
2016-10-07,Argentina,0.657883244
2016-10-08,Argentina,0.657883244
2016-10-09,Argentina,0.657883244
2016-10-10,Argentina,0.657883244
2016-10-11,Argentina,0.657883244
2016-10-12,Argentina,0.657883244
2016-10-13,Argentina,0.657883244
2016-10-14,Argentina,0.657883244
2016-10-15,Argentina,0.657883244
2016-10-16,Argentina,0.657883244
2016-10-17,Argentina,0.657883244
2016-10-18,Argentina,0.657883244
2016-10-19,Argentina,0.657883244
2016-10-20,Argentina,0.657883244
2016-10-21,Argentina,0.657883244
2016-10-22,Argentina,0.657883244
2016-10-23,Argentina,0.657883244
2016-10-24,Argentina,0.657883244
2016-10-25,Argentina,0.657883244
2016-10-26,Argentina,0.657883244
2016-10-27,Argentina,0.657883244
2016-10-28,Argentina,0.657883244
2016-10-29,Argentina,0.657883244
2016-10-30,Argentina,0.657883244
2016-10-31,Argentina,0.657883244
2016-11-01,Argentina,0.657883244
2016-11-02,Argentina,0.657883244
2016-11-03,Argentina,0.657883244
2016-11-04,Argentina,0.657883244
2016-11-05,Argentina,0.657883244
2016-11-06,Argentina,0.657883244
2016-11-07,Argentina,0.657883244
2016-11-08,Argentina,0.657883244
2016-11-09,Argentina,0.657883244
2016-11-10,Argentina,0.657883244
2016-11-11,Argentina,0.657883244
2016-11-12,Argentina,0.657883244
2016-11-13,Argentina,0.657883244
2016-11-14,Argentina,0.657883244
2016-11-15,Argentina,0.657883244
2016-11-16,Argentina,0.657883244
2016-11-17,Argentina,0.657883244
2016-11-18,Argentina,0.657883244
2016-11-19,Argentina,0.657883244
2016-11-20,Argentina,0.657883244
2016-11-21,Argentina,0.657883244
2016-11-22,Argentina,0.657883244
2016-11-23,Argentina,0.657883244
2016-11-24,Argentina,0.657883244
2016-11-25,Argentina,0.657883244
2016-11-26,Argentina,0.657883244
2016-11-27,Argentina,0.657883244
2016-11-28,Argentina,0.657883244
2016-11-29,Argentina,0.657883244
2016-11-30,Argentina,0.657883244
2016-12-01,Argentina,0.657883244
2016-12-02,Argentina,0.657883244
2016-12-03,Argentina,0.657883244
2016-12-04,Argentina,0.657883244
2016-12-05,Argentina,0.657883244
2016-12-06,Argentina,0.657883244
2016-12-07,Argentina,0.657883244
2016-12-08,Argentina,0.657883244
2016-12-09,Argentina,0.657883244
2016-12-10,Argentina,0.657883244
2016-12-11,Argentina,0.657883244
2016-12-12,Argentina,0.657883244
2016-12-13,Argentina,0.657883244
2016-12-14,Argentina,0.657883244
2016-12-15,Argentina,0.657883244
2016-12-16,Argentina,0.657883244
2016-12-17,Argentina,0.657883244
2016-12-18,Argentina,0.657883244
2016-12-19,Argentina,0.657883244
2016-12-20,Argentina,0.657883244
2016-12-21,Argentina,0.657883244
2016-12-22,Argentina,0.657883244
2016-12-23,Argentina,0.657883244
2016-12-24,Argentina,0.657883244
2016-12-25,Argentina,0.657883244
2016-12-26,Argentina,0.657883244
2016-12-27,Argentina,0.657883244
2016-12-28,Argentina,0.657883244
2016-12-29,Argentina,0.657883244
2016-12-30,Argentina,0.657883244
2016-12-31,Argentina,0.657883244
2017-01-01,Argentina,1.000838024
2017-01-02,Argentina,1.000838024
2017-01-03,Argentina,1.000838024
2017-01-04,Argentina,1.000838024
2017-01-05,Argentina,1.000838024
2017-01-06,Argentina,1.000838024
2017-01-07,Argentina,1.000838024
2017-01-08,Argentina,1.000838024
2017-01-09,Argentina,1.000838024
2017-01-10,Argentina,1.000838024
2017-01-11,Argentina,1.000838024
2017-01-12,Argentina,1.000838024
2017-01-13,Argentina,1.000838024
2017-01-14,Argentina,1.000838024
2017-01-15,Argentina,1.000838024
2017-01-16,Argentina,1.000838024
2017-01-17,Argentina,1.000838024
2017-01-18,Argentina,1.000838024
2017-01-19,Argentina,1.000838024
2017-01-20,Argentina,1.000838024
2017-01-21,Argentina,1.000838024
2017-01-22,Argentina,1.000838024
2017-01-23,Argentina,1.000838024
2017-01-24,Argentina,1.000838024
2017-01-25,Argentina,1.000838024
2017-01-26,Argentina,1.000838024
2017-01-27,Argentina,1.000838024
2017-01-28,Argentina,1.000838024
2017-01-29,Argentina,1.000838024
2017-01-30,Argentina,1.000838024
2017-01-31,Argentina,1.000838024
2017-02-01,Argentina,1.000838024
2017-02-02,Argentina,1.000838024
2017-02-03,Argentina,1.000838024
2017-02-04,Argentina,1.000838024
2017-02-05,Argentina,1.000838024
2017-02-06,Argentina,1.000838024
2017-02-07,Argentina,1.000838024
2017-02-08,Argentina,1.000838024
2017-02-09,Argentina,1.000838024
2017-02-10,Argentina,1.000838024
2017-02-11,Argentina,1.000838024
2017-02-12,Argentina,1.000838024
2017-02-13,Argentina,1.000838024
2017-02-14,Argentina,1.000838024
2017-02-15,Argentina,1.000838024
2017-02-16,Argentina,1.000838024
2017-02-17,Argentina,1.000838024
2017-02-18,Argentina,1.000838024
2017-02-19,Argentina,1.000838024
2017-02-20,Argentina,1.000838024
2017-02-21,Argentina,1.000838024
2017-02-22,Argentina,1.000838024
2017-02-23,Argentina,1.000838024
2017-02-24,Argentina,1.000838024
2017-02-25,Argentina,1.000838024
2017-02-26,Argentina,1.000838024
2017-02-27,Argentina,1.000838024
2017-02-28,Argentina,1.000838024
2017-03-01,Argentina,1.000838024
2017-03-02,Argentina,1.000838024
2017-03-03,Argentina,1.000838024
2017-03-04,Argentina,1.000838024
2017-03-05,Argentina,1.000838024
2017-03-06,Argentina,1.000838024
2017-03-07,Argentina,1.000838024
2017-03-08,Argentina,1.000838024
2017-03-09,Argentina,1.000838024
2017-03-10,Argentina,1.000838024
2017-03-11,Argentina,1.000838024
2017-03-12,Argentina,1.000838024
2017-03-13,Argentina,1.000838024
2017-03-14,Argentina,1.000838024
2017-03-15,Argentina,1.000838024
2017-03-16,Argentina,1.000838024
2017-03-17,Argentina,1.000838024
2017-03-18,Argentina,1.000838024
2017-03-19,Argentina,1.000838024
2017-03-20,Argentina,1.000838024
2017-03-21,Argentina,1.000838024
2017-03-22,Argentina,1.000838024
2017-03-23,Argentina,1.000838024
2017-03-24,Argentina,1.000838024
2017-03-25,Argentina,1.000838024
2017-03-26,Argentina,1.000838024
2017-03-27,Argentina,1.000838024
2017-03-28,Argentina,1.000838024
2017-03-29,Argentina,1.000838024
2017-03-30,Argentina,1.000838024
2017-03-31,Argentina,1.000838024
2017-04-01,Argentina,0.898343393
2017-04-02,Argentina,0.898343393
2017-04-03,Argentina,0.898343393
2017-04-04,Argentina,0.898343393
2017-04-05,Argentina,0.898343393
2017-04-06,Argentina,0.898343393
2017-04-07,Argentina,0.898343393
2017-04-08,Argentina,0.898343393
2017-04-09,Argentina,0.898343393
2017-04-10,Argentina,0.898343393
2017-04-11,Argentina,0.898343393
2017-04-12,Argentina,0.898343393
2017-04-13,Argentina,0.898343393
2017-04-14,Argentina,0.898343393
2017-04-15,Argentina,0.898343393
2017-04-16,Argentina,0.898343393
2017-04-17,Argentina,0.898343393
2017-04-18,Argentina,0.898343393
2017-04-19,Argentina,0.898343393
2017-04-20,Argentina,0.898343393
2017-04-21,Argentina,0.898343393
2017-04-22,Argentina,0.898343393
2017-04-23,Argentina,0.898343393
2017-04-24,Argentina,0.898343393
2017-04-25,Argentina,0.898343393
2017-04-26,Argentina,0.898343393
2017-04-27,Argentina,0.898343393
2017-04-28,Argentina,0.898343393
2017-04-29,Argentina,0.898343393
2017-04-30,Argentina,0.898343393
2017-05-01,Argentina,0.898343393
2017-05-02,Argentina,0.898343393
2017-05-03,Argentina,0.898343393
2017-05-04,Argentina,0.898343393
2017-05-05,Argentina,0.898343393
2017-05-06,Argentina,0.898343393
2017-05-07,Argentina,0.898343393
2017-05-08,Argentina,0.898343393
2017-05-09,Argentina,0.898343393
2017-05-10,Argentina,0.898343393
2017-05-11,Argentina,0.898343393
2017-05-12,Argentina,0.898343393
2017-05-13,Argentina,0.898343393
2017-05-14,Argentina,0.898343393
2017-05-15,Argentina,0.898343393
2017-05-16,Argentina,0.898343393
2017-05-17,Argentina,0.898343393
2017-05-18,Argentina,0.898343393
2017-05-19,Argentina,0.898343393
2017-05-20,Argentina,0.898343393
2017-05-21,Argentina,0.898343393
2017-05-22,Argentina,0.898343393
2017-05-23,Argentina,0.898343393
2017-05-24,Argentina,0.898343393
2017-05-25,Argentina,0.898343393
2017-05-26,Argentina,0.898343393
2017-05-27,Argentina,0.898343393
2017-05-28,Argentina,0.898343393
2017-05-29,Argentina,0.898343393
2017-05-30,Argentina,0.898343393
2017-05-31,Argentina,0.898343393
2017-06-01,Argentina,0.898343393
2017-06-02,Argentina,0.898343393
2017-06-03,Argentina,0.898343393
2017-06-04,Argentina,0.898343393
2017-06-05,Argentina,0.898343393
2017-06-06,Argentina,0.898343393
2017-06-07,Argentina,0.898343393
2017-06-08,Argentina,0.898343393
2017-06-09,Argentina,0.898343393
2017-06-10,Argentina,0.898343393
2017-06-11,Argentina,0.898343393
2017-06-12,Argentina,0.898343393
2017-06-13,Argentina,0.898343393
2017-06-14,Argentina,0.898343393
2017-06-15,Argentina,0.898343393
2017-06-16,Argentina,0.898343393
2017-06-17,Argentina,0.898343393
2017-06-18,Argentina,0.898343393
2017-06-19,Argentina,0.898343393
2017-06-20,Argentina,0.898343393
2017-06-21,Argentina,0.898343393
2017-06-22,Argentina,0.898343393
2017-06-23,Argentina,0.898343393
2017-06-24,Argentina,0.898343393
2017-06-25,Argentina,0.898343393
2017-06-26,Argentina,0.898343393
2017-06-27,Argentina,0.898343393
2017-06-28,Argentina,0.898343393
2017-06-29,Argentina,0.898343393
2017-06-30,Argentina,0.898343393
2017-07-01,Argentina,1.358718525
2017-07-02,Argentina,1.358718525
2017-07-03,Argentina,1.358718525
2017-07-04,Argentina,1.358718525
2017-07-05,Argentina,1.358718525
2017-07-06,Argentina,1.358718525
2017-07-07,Argentina,1.358718525
2017-07-08,Argentina,1.358718525
2017-07-09,Argentina,1.358718525
2017-07-10,Argentina,1.358718525
2017-07-11,Argentina,1.358718525
2017-07-12,Argentina,1.358718525
2017-07-13,Argentina,1.358718525
2017-07-14,Argentina,1.358718525
2017-07-15,Argentina,1.358718525
2017-07-16,Argentina,1.358718525
2017-07-17,Argentina,1.358718525
2017-07-18,Argentina,1.358718525
2017-07-19,Argentina,1.358718525
2017-07-20,Argentina,1.358718525
2017-07-21,Argentina,1.358718525
2017-07-22,Argentina,1.358718525
2017-07-23,Argentina,1.358718525
2017-07-24,Argentina,1.358718525
2017-07-25,Argentina,1.358718525
2017-07-26,Argentina,1.358718525
2017-07-27,Argentina,1.358718525
2017-07-28,Argentina,1.358718525
2017-07-29,Argentina,1.358718525
2017-07-30,Argentina,1.358718525
2017-07-31,Argentina,1.358718525
2017-08-01,Argentina,1.358718525
2017-08-02,Argentina,1.358718525
2017-08-03,Argentina,1.358718525
2017-08-04,Argentina,1.358718525
2017-08-05,Argentina,1.358718525
2017-08-06,Argentina,1.358718525
2017-08-07,Argentina,1.358718525
2017-08-08,Argentina,1.358718525
2017-08-09,Argentina,1.358718525
2017-08-10,Argentina,1.358718525
2017-08-11,Argentina,1.358718525
2017-08-12,Argentina,1.358718525
2017-08-13,Argentina,1.358718525
2017-08-14,Argentina,1.358718525
2017-08-15,Argentina,1.358718525
2017-08-16,Argentina,1.358718525
2017-08-17,Argentina,1.358718525
2017-08-18,Argentina,1.358718525
2017-08-19,Argentina,1.358718525
2017-08-20,Argentina,1.358718525
2017-08-21,Argentina,1.358718525
2017-08-22,Argentina,1.358718525
2017-08-23,Argentina,1.358718525
2017-08-24,Argentina,1.358718525
2017-08-25,Argentina,1.358718525
2017-08-26,Argentina,1.358718525
2017-08-27,Argentina,1.358718525
2017-08-28,Argentina,1.358718525
2017-08-29,Argentina,1.358718525
2017-08-30,Argentina,1.358718525
2017-08-31,Argentina,1.358718525
2017-09-01,Argentina,1.358718525
2017-09-02,Argentina,1.358718525
2017-09-03,Argentina,1.358718525
2017-09-04,Argentina,1.358718525
2017-09-05,Argentina,1.358718525
