date,Country,interest_rate
2016-02-17,Indonesia,8.129706
2016-02-18,Indonesia,8.129706
2016-02-19,Indonesia,8.129706
2016-02-20,Indonesia,8.129706
2016-02-21,Indonesia,8.129706
2016-02-22,Indonesia,8.129706
2016-02-23,Indonesia,8.129706
2016-02-24,Indonesia,8.129706
2016-02-25,Indonesia,8.129706
2016-02-26,Indonesia,8.129706
2016-02-27,Indonesia,8.129706
2016-02-28,Indonesia,8.129706
2016-02-29,Indonesia,8.129706
2016-03-01,Indonesia,7.027694
2016-03-02,Indonesia,7.027694
2016-03-03,Indonesia,7.027694
2016-03-04,Indonesia,7.027694
2016-03-05,Indonesia,7.027694
2016-03-06,Indonesia,7.027694
2016-03-07,Indonesia,7.027694
2016-03-08,Indonesia,7.027694
2016-03-09,Indonesia,7.027694
2016-03-10,Indonesia,7.027694
2016-03-11,Indonesia,7.027694
2016-03-12,Indonesia,7.027694
2016-03-13,Indonesia,7.027694
2016-03-14,Indonesia,7.027694
2016-03-15,Indonesia,7.027694
2016-03-16,Indonesia,7.027694
2016-03-17,Indonesia,7.027694
2016-03-18,Indonesia,7.027694
2016-03-19,Indonesia,7.027694
2016-03-20,Indonesia,7.027694
2016-03-21,Indonesia,7.027694
2016-03-22,Indonesia,7.027694
2016-03-23,Indonesia,7.027694
2016-03-24,Indonesia,7.027694
2016-03-25,Indonesia,7.027694
2016-03-26,Indonesia,7.027694
2016-03-27,Indonesia,7.027694
2016-03-28,Indonesia,7.027694
2016-03-29,Indonesia,7.027694
2016-03-30,Indonesia,7.027694
2016-03-31,Indonesia,7.027694
2016-04-01,Indonesia,6.623336
2016-04-02,Indonesia,6.623336
2016-04-03,Indonesia,6.623336
2016-04-04,Indonesia,6.623336
2016-04-05,Indonesia,6.623336
2016-04-06,Indonesia,6.623336
2016-04-07,Indonesia,6.623336
2016-04-08,Indonesia,6.623336
2016-04-09,Indonesia,6.623336
2016-04-10,Indonesia,6.623336
2016-04-11,Indonesia,6.623336
2016-04-12,Indonesia,6.623336
2016-04-13,Indonesia,6.623336
2016-04-14,Indonesia,6.623336
2016-04-15,Indonesia,6.623336
2016-04-16,Indonesia,6.623336
2016-04-17,Indonesia,6.623336
2016-04-18,Indonesia,6.623336
2016-04-19,Indonesia,6.623336
2016-04-20,Indonesia,6.623336
2016-04-21,Indonesia,6.623336
2016-04-22,Indonesia,6.623336
2016-04-23,Indonesia,6.623336
2016-04-24,Indonesia,6.623336
2016-04-25,Indonesia,6.623336
2016-04-26,Indonesia,6.623336
2016-04-27,Indonesia,6.623336
2016-04-28,Indonesia,6.623336
2016-04-29,Indonesia,6.623336
2016-04-30,Indonesia,6.623336
2016-05-01,Indonesia,6.649918
2016-05-02,Indonesia,6.649918
2016-05-03,Indonesia,6.649918
2016-05-04,Indonesia,6.649918
2016-05-05,Indonesia,6.649918
2016-05-06,Indonesia,6.649918
2016-05-07,Indonesia,6.649918
2016-05-08,Indonesia,6.649918
2016-05-09,Indonesia,6.649918
2016-05-10,Indonesia,6.649918
2016-05-11,Indonesia,6.649918
2016-05-12,Indonesia,6.649918
2016-05-13,Indonesia,6.649918
2016-05-14,Indonesia,6.649918
2016-05-15,Indonesia,6.649918
2016-05-16,Indonesia,6.649918
2016-05-17,Indonesia,6.649918
2016-05-18,Indonesia,6.649918
2016-05-19,Indonesia,6.649918
2016-05-20,Indonesia,6.649918
2016-05-21,Indonesia,6.649918
2016-05-22,Indonesia,6.649918
2016-05-23,Indonesia,6.649918
2016-05-24,Indonesia,6.649918
2016-05-25,Indonesia,6.649918
2016-05-26,Indonesia,6.649918
2016-05-27,Indonesia,6.649918
2016-05-28,Indonesia,6.649918
2016-05-29,Indonesia,6.649918
2016-05-30,Indonesia,6.649918
2016-05-31,Indonesia,6.649918
2016-06-01,Indonesia,7.043247
2016-06-02,Indonesia,7.043247
2016-06-03,Indonesia,7.043247
2016-06-04,Indonesia,7.043247
2016-06-05,Indonesia,7.043247
2016-06-06,Indonesia,7.043247
2016-06-07,Indonesia,7.043247
2016-06-08,Indonesia,7.043247
2016-06-09,Indonesia,7.043247
2016-06-10,Indonesia,7.043247
2016-06-11,Indonesia,7.043247
2016-06-12,Indonesia,7.043247
2016-06-13,Indonesia,7.043247
2016-06-14,Indonesia,7.043247
2016-06-15,Indonesia,7.043247
2016-06-16,Indonesia,7.043247
2016-06-17,Indonesia,7.043247
2016-06-18,Indonesia,7.043247
2016-06-19,Indonesia,7.043247
2016-06-20,Indonesia,7.043247
2016-06-21,Indonesia,7.043247
2016-06-22,Indonesia,7.043247
2016-06-23,Indonesia,7.043247
2016-06-24,Indonesia,7.043247
2016-06-25,Indonesia,7.043247
2016-06-26,Indonesia,7.043247
2016-06-27,Indonesia,7.043247
2016-06-28,Indonesia,7.043247
2016-06-29,Indonesia,7.043247
2016-06-30,Indonesia,7.043247
2016-07-01,Indonesia,7.18526
2016-07-02,Indonesia,7.18526
2016-07-03,Indonesia,7.18526
2016-07-04,Indonesia,7.18526
2016-07-05,Indonesia,7.18526
2016-07-06,Indonesia,7.18526
2016-07-07,Indonesia,7.18526
2016-07-08,Indonesia,7.18526
2016-07-09,Indonesia,7.18526
2016-07-10,Indonesia,7.18526
2016-07-11,Indonesia,7.18526
2016-07-12,Indonesia,7.18526
2016-07-13,Indonesia,7.18526
2016-07-14,Indonesia,7.18526
2016-07-15,Indonesia,7.18526
2016-07-16,Indonesia,7.18526
2016-07-17,Indonesia,7.18526
2016-07-18,Indonesia,7.18526
2016-07-19,Indonesia,7.18526
2016-07-20,Indonesia,7.18526
2016-07-21,Indonesia,7.18526
2016-07-22,Indonesia,7.18526
2016-07-23,Indonesia,7.18526
2016-07-24,Indonesia,7.18526
2016-07-25,Indonesia,7.18526
2016-07-26,Indonesia,7.18526
2016-07-27,Indonesia,7.18526
2016-07-28,Indonesia,7.18526
2016-07-29,Indonesia,7.18526
2016-07-30,Indonesia,7.18526
2016-07-31,Indonesia,7.18526
2016-08-01,Indonesia,7.118347
2016-08-02,Indonesia,7.118347
2016-08-03,Indonesia,7.118347
2016-08-04,Indonesia,7.118347
2016-08-05,Indonesia,7.118347
2016-08-06,Indonesia,7.118347
2016-08-07,Indonesia,7.118347
2016-08-08,Indonesia,7.118347
2016-08-09,Indonesia,7.118347
2016-08-10,Indonesia,7.118347
2016-08-11,Indonesia,7.118347
2016-08-12,Indonesia,7.118347
2016-08-13,Indonesia,7.118347
2016-08-14,Indonesia,7.118347
2016-08-15,Indonesia,7.118347
2016-08-16,Indonesia,7.118347
2016-08-17,Indonesia,7.118347
2016-08-18,Indonesia,7.118347
2016-08-19,Indonesia,7.118347
2016-08-20,Indonesia,7.118347
2016-08-21,Indonesia,7.118347
2016-08-22,Indonesia,7.118347
2016-08-23,Indonesia,7.118347
2016-08-24,Indonesia,7.118347
2016-08-25,Indonesia,7.118347
2016-08-26,Indonesia,7.118347
2016-08-27,Indonesia,7.118347
2016-08-28,Indonesia,7.118347
2016-08-29,Indonesia,7.118347
2016-08-30,Indonesia,7.118347
2016-08-31,Indonesia,7.118347
2016-09-01,Indonesia,7.134291
2016-09-02,Indonesia,7.134291
2016-09-03,Indonesia,7.134291
2016-09-04,Indonesia,7.134291
2016-09-05,Indonesia,7.134291
2016-09-06,Indonesia,7.134291
2016-09-07,Indonesia,7.134291
2016-09-08,Indonesia,7.134291
2016-09-09,Indonesia,7.134291
2016-09-10,Indonesia,7.134291
2016-09-11,Indonesia,7.134291
2016-09-12,Indonesia,7.134291
2016-09-13,Indonesia,7.134291
2016-09-14,Indonesia,7.134291
2016-09-15,Indonesia,7.134291
2016-09-16,Indonesia,7.134291
2016-09-17,Indonesia,7.134291
2016-09-18,Indonesia,7.134291
2016-09-19,Indonesia,7.134291
2016-09-20,Indonesia,7.134291
2016-09-21,Indonesia,7.134291
2016-09-22,Indonesia,7.134291
2016-09-23,Indonesia,7.134291
2016-09-24,Indonesia,7.134291
2016-09-25,Indonesia,7.134291
2016-09-26,Indonesia,7.134291
2016-09-27,Indonesia,7.134291
2016-09-28,Indonesia,7.134291
2016-09-29,Indonesia,7.134291
2016-09-30,Indonesia,7.134291
2016-10-01,Indonesia,7.019615
2016-10-02,Indonesia,7.019615
2016-10-03,Indonesia,7.019615
2016-10-04,Indonesia,7.019615
2016-10-05,Indonesia,7.019615
2016-10-06,Indonesia,7.019615
2016-10-07,Indonesia,7.019615
2016-10-08,Indonesia,7.019615
2016-10-09,Indonesia,7.019615
2016-10-10,Indonesia,7.019615
2016-10-11,Indonesia,7.019615
2016-10-12,Indonesia,7.019615
2016-10-13,Indonesia,7.019615
2016-10-14,Indonesia,7.019615
2016-10-15,Indonesia,7.019615
2016-10-16,Indonesia,7.019615
2016-10-17,Indonesia,7.019615
2016-10-18,Indonesia,7.019615
2016-10-19,Indonesia,7.019615
2016-10-20,Indonesia,7.019615
2016-10-21,Indonesia,7.019615
2016-10-22,Indonesia,7.019615
2016-10-23,Indonesia,7.019615
2016-10-24,Indonesia,7.019615
2016-10-25,Indonesia,7.019615
2016-10-26,Indonesia,7.019615
2016-10-27,Indonesia,7.019615
2016-10-28,Indonesia,7.019615
2016-10-29,Indonesia,7.019615
2016-10-30,Indonesia,7.019615
2016-10-31,Indonesia,7.019615
2016-11-01,Indonesia,6.968424
2016-11-02,Indonesia,6.968424
2016-11-03,Indonesia,6.968424
2016-11-04,Indonesia,6.968424
2016-11-05,Indonesia,6.968424
2016-11-06,Indonesia,6.968424
2016-11-07,Indonesia,6.968424
2016-11-08,Indonesia,6.968424
2016-11-09,Indonesia,6.968424
2016-11-10,Indonesia,6.968424
2016-11-11,Indonesia,6.968424
2016-11-12,Indonesia,6.968424
2016-11-13,Indonesia,6.968424
2016-11-14,Indonesia,6.968424
2016-11-15,Indonesia,6.968424
2016-11-16,Indonesia,6.968424
2016-11-17,Indonesia,6.968424
2016-11-18,Indonesia,6.968424
2016-11-19,Indonesia,6.968424
2016-11-20,Indonesia,6.968424
2016-11-21,Indonesia,6.968424
2016-11-22,Indonesia,6.968424
2016-11-23,Indonesia,6.968424
2016-11-24,Indonesia,6.968424
2016-11-25,Indonesia,6.968424
2016-11-26,Indonesia,6.968424
2016-11-27,Indonesia,6.968424
2016-11-28,Indonesia,6.968424
2016-11-29,Indonesia,6.968424
2016-11-30,Indonesia,6.968424
2016-12-01,Indonesia,7.207269
2016-12-02,Indonesia,7.207269
2016-12-03,Indonesia,7.207269
2016-12-04,Indonesia,7.207269
2016-12-05,Indonesia,7.207269
2016-12-06,Indonesia,7.207269
2016-12-07,Indonesia,7.207269
2016-12-08,Indonesia,7.207269
2016-12-09,Indonesia,7.207269
2016-12-10,Indonesia,7.207269
2016-12-11,Indonesia,7.207269
2016-12-12,Indonesia,7.207269
2016-12-13,Indonesia,7.207269
2016-12-14,Indonesia,7.207269
2016-12-15,Indonesia,7.207269
2016-12-16,Indonesia,7.207269
2016-12-17,Indonesia,7.207269
2016-12-18,Indonesia,7.207269
2016-12-19,Indonesia,7.207269
2016-12-20,Indonesia,7.207269
2016-12-21,Indonesia,7.207269
2016-12-22,Indonesia,7.207269
2016-12-23,Indonesia,7.207269
2016-12-24,Indonesia,7.207269
2016-12-25,Indonesia,7.207269
2016-12-26,Indonesia,7.207269
2016-12-27,Indonesia,7.207269
2016-12-28,Indonesia,7.207269
2016-12-29,Indonesia,7.207269
2016-12-30,Indonesia,7.207269
2016-12-31,Indonesia,7.207269
2017-01-01,Indonesia,6.937001
2017-01-02,Indonesia,6.937001
2017-01-03,Indonesia,6.937001
2017-01-04,Indonesia,6.937001
2017-01-05,Indonesia,6.937001
2017-01-06,Indonesia,6.937001
2017-01-07,Indonesia,6.937001
2017-01-08,Indonesia,6.937001
2017-01-09,Indonesia,6.937001
2017-01-10,Indonesia,6.937001
2017-01-11,Indonesia,6.937001
2017-01-12,Indonesia,6.937001
2017-01-13,Indonesia,6.937001
2017-01-14,Indonesia,6.937001
2017-01-15,Indonesia,6.937001
2017-01-16,Indonesia,6.937001
2017-01-17,Indonesia,6.937001
2017-01-18,Indonesia,6.937001
2017-01-19,Indonesia,6.937001
2017-01-20,Indonesia,6.937001
2017-01-21,Indonesia,6.937001
2017-01-22,Indonesia,6.937001
2017-01-23,Indonesia,6.937001
2017-01-24,Indonesia,6.937001
2017-01-25,Indonesia,6.937001
2017-01-26,Indonesia,6.937001
2017-01-27,Indonesia,6.937001
2017-01-28,Indonesia,6.937001
2017-01-29,Indonesia,6.937001
2017-01-30,Indonesia,6.937001
2017-01-31,Indonesia,6.937001
2017-02-01,Indonesia,6.827475
2017-02-02,Indonesia,6.827475
2017-02-03,Indonesia,6.827475
2017-02-04,Indonesia,6.827475
2017-02-05,Indonesia,6.827475
2017-02-06,Indonesia,6.827475
2017-02-07,Indonesia,6.827475
2017-02-08,Indonesia,6.827475
2017-02-09,Indonesia,6.827475
2017-02-10,Indonesia,6.827475
2017-02-11,Indonesia,6.827475
2017-02-12,Indonesia,6.827475
2017-02-13,Indonesia,6.827475
2017-02-14,Indonesia,6.827475
2017-02-15,Indonesia,6.827475
2017-02-16,Indonesia,6.827475
2017-02-17,Indonesia,6.827475
2017-02-18,Indonesia,6.827475
2017-02-19,Indonesia,6.827475
2017-02-20,Indonesia,6.827475
2017-02-21,Indonesia,6.827475
2017-02-22,Indonesia,6.827475
2017-02-23,Indonesia,6.827475
2017-02-24,Indonesia,6.827475
2017-02-25,Indonesia,6.827475
2017-02-26,Indonesia,6.827475
2017-02-27,Indonesia,6.827475
2017-02-28,Indonesia,6.827475
2017-03-01,Indonesia,6.858244
2017-03-02,Indonesia,6.858244
2017-03-03,Indonesia,6.858244
2017-03-04,Indonesia,6.858244
2017-03-05,Indonesia,6.858244
2017-03-06,Indonesia,6.858244
2017-03-07,Indonesia,6.858244
2017-03-08,Indonesia,6.858244
2017-03-09,Indonesia,6.858244
2017-03-10,Indonesia,6.858244
2017-03-11,Indonesia,6.858244
2017-03-12,Indonesia,6.858244
2017-03-13,Indonesia,6.858244
2017-03-14,Indonesia,6.858244
2017-03-15,Indonesia,6.858244
2017-03-16,Indonesia,6.858244
2017-03-17,Indonesia,6.858244
2017-03-18,Indonesia,6.858244
2017-03-19,Indonesia,6.858244
2017-03-20,Indonesia,6.858244
2017-03-21,Indonesia,6.858244
2017-03-22,Indonesia,6.858244
2017-03-23,Indonesia,6.858244
2017-03-24,Indonesia,6.858244
2017-03-25,Indonesia,6.858244
2017-03-26,Indonesia,6.858244
2017-03-27,Indonesia,6.858244
2017-03-28,Indonesia,6.858244
2017-03-29,Indonesia,6.858244
2017-03-30,Indonesia,6.858244
2017-03-31,Indonesia,6.858244
2017-04-01,Indonesia,6.854501
2017-04-02,Indonesia,6.854501
2017-04-03,Indonesia,6.854501
2017-04-04,Indonesia,6.854501
2017-04-05,Indonesia,6.854501
2017-04-06,Indonesia,6.854501
2017-04-07,Indonesia,6.854501
2017-04-08,Indonesia,6.854501
2017-04-09,Indonesia,6.854501
2017-04-10,Indonesia,6.854501
2017-04-11,Indonesia,6.854501
2017-04-12,Indonesia,6.854501
2017-04-13,Indonesia,6.854501
2017-04-14,Indonesia,6.854501
2017-04-15,Indonesia,6.854501
2017-04-16,Indonesia,6.854501
2017-04-17,Indonesia,6.854501
2017-04-18,Indonesia,6.854501
2017-04-19,Indonesia,6.854501
2017-04-20,Indonesia,6.854501
2017-04-21,Indonesia,6.854501
2017-04-22,Indonesia,6.854501
2017-04-23,Indonesia,6.854501
2017-04-24,Indonesia,6.854501
2017-04-25,Indonesia,6.854501
2017-04-26,Indonesia,6.854501
2017-04-27,Indonesia,6.854501
2017-04-28,Indonesia,6.854501
2017-04-29,Indonesia,6.854501
2017-04-30,Indonesia,6.854501
2017-05-01,Indonesia,6.856186
2017-05-02,Indonesia,6.856186
2017-05-03,Indonesia,6.856186
2017-05-04,Indonesia,6.856186
2017-05-05,Indonesia,6.856186
2017-05-06,Indonesia,6.856186
2017-05-07,Indonesia,6.856186
2017-05-08,Indonesia,6.856186
2017-05-09,Indonesia,6.856186
2017-05-10,Indonesia,6.856186
2017-05-11,Indonesia,6.856186
2017-05-12,Indonesia,6.856186
2017-05-13,Indonesia,6.856186
2017-05-14,Indonesia,6.856186
2017-05-15,Indonesia,6.856186
2017-05-16,Indonesia,6.856186
2017-05-17,Indonesia,6.856186
2017-05-18,Indonesia,6.856186
2017-05-19,Indonesia,6.856186
2017-05-20,Indonesia,6.856186
2017-05-21,Indonesia,6.856186
2017-05-22,Indonesia,6.856186
2017-05-23,Indonesia,6.856186
2017-05-24,Indonesia,6.856186
2017-05-25,Indonesia,6.856186
2017-05-26,Indonesia,6.856186
2017-05-27,Indonesia,6.856186
2017-05-28,Indonesia,6.856186
2017-05-29,Indonesia,6.856186
2017-05-30,Indonesia,6.856186
2017-05-31,Indonesia,6.856186
2017-06-01,Indonesia,6.887292
2017-06-02,Indonesia,6.887292
2017-06-03,Indonesia,6.887292
2017-06-04,Indonesia,6.887292
2017-06-05,Indonesia,6.887292
2017-06-06,Indonesia,6.887292
2017-06-07,Indonesia,6.887292
2017-06-08,Indonesia,6.887292
2017-06-09,Indonesia,6.887292
2017-06-10,Indonesia,6.887292
2017-06-11,Indonesia,6.887292
2017-06-12,Indonesia,6.887292
2017-06-13,Indonesia,6.887292
2017-06-14,Indonesia,6.887292
2017-06-15,Indonesia,6.887292
2017-06-16,Indonesia,6.887292
2017-06-17,Indonesia,6.887292
2017-06-18,Indonesia,6.887292
2017-06-19,Indonesia,6.887292
2017-06-20,Indonesia,6.887292
2017-06-21,Indonesia,6.887292
2017-06-22,Indonesia,6.887292
2017-06-23,Indonesia,6.887292
2017-06-24,Indonesia,6.887292
2017-06-25,Indonesia,6.887292
2017-06-26,Indonesia,6.887292
2017-06-27,Indonesia,6.887292
2017-06-28,Indonesia,6.887292
2017-06-29,Indonesia,6.887292
2017-06-30,Indonesia,6.887292
2017-07-01,Indonesia,6.900419
2017-07-02,Indonesia,6.900419
2017-07-03,Indonesia,6.900419
2017-07-04,Indonesia,6.900419
2017-07-05,Indonesia,6.900419
2017-07-06,Indonesia,6.900419
2017-07-07,Indonesia,6.900419
2017-07-08,Indonesia,6.900419
2017-07-09,Indonesia,6.900419
2017-07-10,Indonesia,6.900419
2017-07-11,Indonesia,6.900419
2017-07-12,Indonesia,6.900419
2017-07-13,Indonesia,6.900419
2017-07-14,Indonesia,6.900419
2017-07-15,Indonesia,6.900419
2017-07-16,Indonesia,6.900419
2017-07-17,Indonesia,6.900419
2017-07-18,Indonesia,6.900419
2017-07-19,Indonesia,6.900419
2017-07-20,Indonesia,6.900419
2017-07-21,Indonesia,6.900419
2017-07-22,Indonesia,6.900419
2017-07-23,Indonesia,6.900419
2017-07-24,Indonesia,6.900419
2017-07-25,Indonesia,6.900419
2017-07-26,Indonesia,6.900419
2017-07-27,Indonesia,6.900419
2017-07-28,Indonesia,6.900419
2017-07-29,Indonesia,6.900419
2017-07-30,Indonesia,6.900419
2017-07-31,Indonesia,6.900419
2017-08-01,Indonesia,6.234481
2017-08-02,Indonesia,6.234481
2017-08-03,Indonesia,6.234481
2017-08-04,Indonesia,6.234481
2017-08-05,Indonesia,6.234481
2017-08-06,Indonesia,6.234481
2017-08-07,Indonesia,6.234481
2017-08-08,Indonesia,6.234481
2017-08-09,Indonesia,6.234481
2017-08-10,Indonesia,6.234481
2017-08-11,Indonesia,6.234481
2017-08-12,Indonesia,6.234481
2017-08-13,Indonesia,6.234481
2017-08-14,Indonesia,6.234481
2017-08-15,Indonesia,6.234481
2017-08-16,Indonesia,6.234481
2017-08-17,Indonesia,6.234481
2017-08-18,Indonesia,6.234481
2017-08-19,Indonesia,6.234481
2017-08-20,Indonesia,6.234481
2017-08-21,Indonesia,6.234481
2017-08-22,Indonesia,6.234481
2017-08-23,Indonesia,6.234481
2017-08-24,Indonesia,6.234481
2017-08-25,Indonesia,6.234481
2017-08-26,Indonesia,6.234481
2017-08-27,Indonesia,6.234481
2017-08-28,Indonesia,6.234481
2017-08-29,Indonesia,6.234481
2017-08-30,Indonesia,6.234481
2017-08-31,Indonesia,6.234481
2017-09-01,Indonesia,5.378636
2017-09-02,Indonesia,5.378636
2017-09-03,Indonesia,5.378636
2017-09-04,Indonesia,5.378636
2017-09-05,Indonesia,5.378636
2017-09-06,Indonesia,5.378636
2017-09-07,Indonesia,5.378636
2017-09-08,Indonesia,5.378636
2017-09-09,Indonesia,5.378636
2017-09-10,Indonesia,5.378636
2017-09-11,Indonesia,5.378636
2017-09-12,Indonesia,5.378636
2017-09-13,Indonesia,5.378636
2017-09-14,Indonesia,5.378636
2017-09-15,Indonesia,5.378636
2017-09-16,Indonesia,5.378636
2017-09-17,Indonesia,5.378636
2017-09-18,Indonesia,5.378636
2017-09-19,Indonesia,5.378636
2017-09-20,Indonesia,5.378636
2017-09-21,Indonesia,5.378636
2017-09-22,Indonesia,5.378636
2017-09-23,Indonesia,5.378636
2017-09-24,Indonesia,5.378636
2017-09-25,Indonesia,5.378636
2017-09-26,Indonesia,5.378636
2017-09-27,Indonesia,5.378636
2017-09-28,Indonesia,5.378636
2017-09-29,Indonesia,5.378636
2017-09-30,Indonesia,5.378636
2017-10-01,Indonesia,5.193182
2017-10-02,Indonesia,5.193182
2017-10-03,Indonesia,5.193182
2017-10-04,Indonesia,5.193182
2017-10-05,Indonesia,5.193182
2017-10-06,Indonesia,5.193182
2017-10-07,Indonesia,5.193182
2017-10-08,Indonesia,5.193182
2017-10-09,Indonesia,5.193182
2017-10-10,Indonesia,5.193182
2017-10-11,Indonesia,5.193182
2017-10-12,Indonesia,5.193182
2017-10-13,Indonesia,5.193182
2017-10-14,Indonesia,5.193182
2017-10-15,Indonesia,5.193182
2017-10-16,Indonesia,5.193182
2017-10-17,Indonesia,5.193182
2017-10-18,Indonesia,5.193182
2017-10-19,Indonesia,5.193182
2017-10-20,Indonesia,5.193182
2017-10-21,Indonesia,5.193182
2017-10-22,Indonesia,5.193182
2017-10-23,Indonesia,5.193182
2017-10-24,Indonesia,5.193182
2017-10-25,Indonesia,5.193182
2017-10-26,Indonesia,5.193182
2017-10-27,Indonesia,5.193182
2017-10-28,Indonesia,5.193182
2017-10-29,Indonesia,5.193182
2017-10-30,Indonesia,5.193182
2017-10-31,Indonesia,5.193182
2017-11-01,Indonesia,5.197627
2017-11-02,Indonesia,5.197627
2017-11-03,Indonesia,5.197627
2017-11-04,Indonesia,5.197627
2017-11-05,Indonesia,5.197627
2017-11-06,Indonesia,5.197627
2017-11-07,Indonesia,5.197627
2017-11-08,Indonesia,5.197627
2017-11-09,Indonesia,5.197627
2017-11-10,Indonesia,5.197627
2017-11-11,Indonesia,5.197627
2017-11-12,Indonesia,5.197627
2017-11-13,Indonesia,5.197627
2017-11-14,Indonesia,5.197627
2017-11-15,Indonesia,5.197627
2017-11-16,Indonesia,5.197627
2017-11-17,Indonesia,5.197627
2017-11-18,Indonesia,5.197627
2017-11-19,Indonesia,5.197627
2017-11-20,Indonesia,5.197627
2017-11-21,Indonesia,5.197627
2017-11-22,Indonesia,5.197627
2017-11-23,Indonesia,5.197627
2017-11-24,Indonesia,5.197627
2017-11-25,Indonesia,5.197627
2017-11-26,Indonesia,5.197627
2017-11-27,Indonesia,5.197627
2017-11-28,Indonesia,5.197627
2017-11-29,Indonesia,5.197627
2017-11-30,Indonesia,5.197627
2017-12-01,Indonesia,5.378411
2017-12-02,Indonesia,5.378411
2017-12-03,Indonesia,5.378411
2017-12-04,Indonesia,5.378411
2017-12-05,Indonesia,5.378411
2017-12-06,Indonesia,5.378411
2017-12-07,Indonesia,5.378411
2017-12-08,Indonesia,5.378411
2017-12-09,Indonesia,5.378411
2017-12-10,Indonesia,5.378411
2017-12-11,Indonesia,5.378411
2017-12-12,Indonesia,5.378411
2017-12-13,Indonesia,5.378411
2017-12-14,Indonesia,5.378411
2017-12-15,Indonesia,5.378411
2017-12-16,Indonesia,5.378411
2017-12-17,Indonesia,5.378411
2017-12-18,Indonesia,5.378411
2017-12-19,Indonesia,5.378411
2017-12-20,Indonesia,5.378411
2017-12-21,Indonesia,5.378411
2017-12-22,Indonesia,5.378411
2017-12-23,Indonesia,5.378411
2017-12-24,Indonesia,5.378411
2017-12-25,Indonesia,5.378411
2017-12-26,Indonesia,5.378411
2017-12-27,Indonesia,5.378411
2017-12-28,Indonesia,5.378411
2017-12-29,Indonesia,5.378411
2017-12-30,Indonesia,5.378411
2017-12-31,Indonesia,5.378411
2018-01-01,Indonesia,5.308506
2018-01-02,Indonesia,5.308506
2018-01-03,Indonesia,5.308506
2018-01-04,Indonesia,5.308506
2018-01-05,Indonesia,5.308506
2018-01-06,Indonesia,5.308506
2018-01-07,Indonesia,5.308506
2018-01-08,Indonesia,5.308506
2018-01-09,Indonesia,5.308506
2018-01-10,Indonesia,5.308506
2018-01-11,Indonesia,5.308506
2018-01-12,Indonesia,5.308506
2018-01-13,Indonesia,5.308506
2018-01-14,Indonesia,5.308506
2018-01-15,Indonesia,5.308506
2018-01-16,Indonesia,5.308506
2018-01-17,Indonesia,5.308506
2018-01-18,Indonesia,5.308506
2018-01-19,Indonesia,5.308506
2018-01-20,Indonesia,5.308506
2018-01-21,Indonesia,5.308506
2018-01-22,Indonesia,5.308506
2018-01-23,Indonesia,5.308506
2018-01-24,Indonesia,5.308506
2018-01-25,Indonesia,5.308506
2018-01-26,Indonesia,5.308506
2018-01-27,Indonesia,5.308506
2018-01-28,Indonesia,5.308506
2018-01-29,Indonesia,5.308506
2018-01-30,Indonesia,5.308506
2018-01-31,Indonesia,5.308506
2018-02-01,Indonesia,5.305434
2018-02-02,Indonesia,5.305434
2018-02-03,Indonesia,5.305434
2018-02-04,Indonesia,5.305434
2018-02-05,Indonesia,5.305434
2018-02-06,Indonesia,5.305434
2018-02-07,Indonesia,5.305434
2018-02-08,Indonesia,5.305434
2018-02-09,Indonesia,5.305434
2018-02-10,Indonesia,5.305434
2018-02-11,Indonesia,5.305434
2018-02-12,Indonesia,5.305434
